debate_media,coverage_media,debate_start_second,coverage_start_second,duration,match_url,transcript
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KSNV_20160927_110000_Early_Today,1685.1,139,11.8,https://archive.org/details/KSNV_20160927_110000_Early_Today#start/139/end/150.8,"WOULD BE BEAUTIFUL BUT WE HAVE NO LEADERSHIP AND HONESTLY, THAT STARTS WITH SECRETARY CLINTON. >> ALL RIGHT. YOU HAVE IS TWO MINUTES OF THE SAME QUESTION TO DEFEND TAX INCREASES ON THE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KSNV_20160927_110000_Early_Today,1697.3,1748.3,7.5,https://archive.org/details/KSNV_20160927_110000_Early_Today#start/1748.3/end/1755.8,"SECRETARY CLINTON. >> I HAVE A FEELING BY THE END OF THIS EVENING I'M GOING TO BE BLAMED FOR EVERYTHING THAT'S EVER HAPPENED. >> WHY NOT. >> WHY NOT, YEAH."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KSNV_20160927_110000_Early_Today,2929.1,168.2,10.2,https://archive.org/details/KSNV_20160927_110000_Early_Today#start/168.2/end/178.4,"FOLLOW-UP. STOP AND FRISK WAS RULED UNCONSTITUTIONAL IN NEW YORK BECAUSE IT LARGELY SINGLED OUT BLACK AND HISPANIC YOUNG MEN. >> NO, YOU'RE WRONG. IT WENT BEFORE A JUDGE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KSNV_20160927_110000_Early_Today,4787.4,180.2,11.2,https://archive.org/details/KSNV_20160927_110000_Early_Today#start/180.2/end/191.4,"COUNTRIES AND YOU'RE GOING TO STOP THEM? I DON'T THINK SO. >> MR. TRUMP, WITH A LOT OF THESE ARE JUDGMENT QUESTIONS. YOU HAD SUPPORTED THE WAR IN IRAQ BEFORE THE INVASION. WHAT MAKES YOUR -- >> I DID NOT SUPPORT THE WAR IN IRAQ."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KSNV_20160927_110000_Early_Today,4913.3,214,11.4,https://archive.org/details/KSNV_20160927_110000_Early_Today#start/214/end/225.4,">> MY REFERENCE WAS WHAT YOU HAD SAID IN MY QUESTION WAS -- >> YOU DIDN'T HEAR WHAT I SAID. >> WHY IS YOUR JUDGMENT ANY DIFFERENT THAN MRS. CLINTON'S? >> I HAVE MUCH BETTER JUDGMENT THAN SHE DOES. THERE'S NO QUESTION ABOUT THAT."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KSNV_20160927_110000_Early_Today,5708.5,239.1,18.9,https://archive.org/details/KSNV_20160927_110000_Early_Today#start/239.1/end/258,">> VERY QUICKLY BECAUSE WE'RE AT THE FINAL QUESTION. >> HE TRIED TO SWITCH FROM LOOKS TO STAMINA, BUT THIS IS A MAN WHO HAS CALLED WOMEN PIGS, SLOBS, AND DOGS AND SOMEONE WHO HAS SAID PREGNANCY IS AN INCONVENIENCE TO EMPLOYERS. WHO HAS SAID --"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTMJ_20160927_090000_Early_Today,955.4,125.8,11.6,https://archive.org/details/WTMJ_20160927_090000_Early_Today#start/125.8/end/137.4,"PERFECT STORM. IN FACT, DONALD WAS ONE OF THE PEOPLE WHO ROOTED FOR THE HOUSING CRISIS. HE SAID BACK IN 2006, GEE, I HOPE IT DOES COLLAPSE BECAUSE THEN I CAN GO IN AND BUY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTMJ_20160927_090000_Early_Today,1317.1,112.2,9.9000000000001,https://archive.org/details/WTMJ_20160927_090000_Early_Today#start/112.2/end/122.1,"THE TERMS WERE LAID OUT. I WROTE -- >> YOU CALLED IT THE GOLD STANDARD. YOU KACALLED IT THE GOLD STANDARD OF TRADE DEALS. SAID IT WAS THE FINEST"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTMJ_20160927_090000_Early_Today,1685,139.8,15.3,https://archive.org/details/WTMJ_20160927_090000_Early_Today#start/139.8/end/155.1,"WOULD BE BEAUTIFUL BUT WE HAVE NO LEADERSHIP AND HONESTLY, THAT STARTS WITH SECRETARY CLINTON. >> ALL RIGHT. YOU HAVE IS TWO MINUTES OF THE SAME QUESTION TO DEFEND TAX INCREASES ON THE WEALTHIEST AMERICANS, SECRETARY CLINTON. >> I HAVE A FEELING BY THE END OF THIS"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTMJ_20160927_090000_Early_Today,2928.3,168.3,9.7,https://archive.org/details/WTMJ_20160927_090000_Early_Today#start/168.3/end/178,"FOLLOW-UP. STOP AND FRISK WAS RULED UNCONSTITUTIONAL IN NEW YORK BECAUSE IT LARGELY SINGLED OUT BLACK AND HISPANIC YOUNG MEN. >> NO, YOU'RE WRONG."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTMJ_20160927_090000_Early_Today,4787.2,180.8,11.4,https://archive.org/details/WTMJ_20160927_090000_Early_Today#start/180.8/end/192.2,"COUNTRIES AND YOU'RE GOING TO STOP THEM? I DON'T THINK SO. >> MR. TRUMP, WITH A LOT OF THESE ARE JUDGMENT QUESTIONS. YOU HAD SUPPORTED THE WAR IN IRAQ BEFORE THE INVASION. WHAT MAKES YOUR -- >> I DID NOT SUPPORT THE WAR IN IRAQ."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTMJ_20160927_090000_Early_Today,4917.4,219.4,4.9,https://archive.org/details/WTMJ_20160927_090000_Early_Today#start/219.4/end/224.3,">> WHY IS YOUR JUDGMENT ANY DIFFERENT THAN MRS. CLINTON'S? >> I HAVE MUCH BETTER JUDGMENT THAN SHE DOES."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTMJ_20160927_090000_Early_Today,5708.5,240.1,18.4,https://archive.org/details/WTMJ_20160927_090000_Early_Today#start/240.1/end/258.5,">> VERY QUICKLY BECAUSE WE'RE AT THE FINAL QUESTION. >> HE TRIED TO SWITCH FROM LOOKS TO STAMINA, BUT THIS IS A MAN WHO HAS CALLED WOMEN PIGS, SLOBS, AND DOGS AND SOMEONE WHO HAS SAID PREGNANCY IS AN INCONVENIENCE TO EMPLOYERS."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KMGH_20160927_113000_7_News_Now_at_530_AM,955.4,453.2,11.7,https://archive.org/details/KMGH_20160927_113000_7_News_Now_at_530_AM#start/453.2/end/464.9,"PERFECT STORM. IN FACT, DONALD WAS ONE OF THE PEOPLE WHO ROOTED FOR THE HOUSING CRISIS. HE SAID BACK IN 2006, GEE, I HOPE IT DOES COLLAPSE BECAUSE THEN I CAN GO IN AND BUY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KMGH_20160927_113000_7_News_Now_at_530_AM,1549.9,495.8,10.9,https://archive.org/details/KMGH_20160927_113000_7_News_Now_at_530_AM#start/495.8/end/506.7,"I DON'T THINK GENERAL DOUGLAS MacARTHUR WOULD LIKE THAT TOO MUCH. >> THE NEXT SEGMENT -- >> AT LEAST I HAVE A PLAN TO FIGHT ISIS. >> NO, NO, YOU'RE TELLING THE ENEMY EVERYTHING I WANT TO DO. >> NO, WE'RE NOT. >> SEE, YOU TELLING"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KMGH_20160927_113000_7_News_Now_at_530_AM,1696.6,511.3,8.9,https://archive.org/details/KMGH_20160927_113000_7_News_Now_at_530_AM#start/511.3/end/520.2,"WEALTHIEST AMERICANS, SECRETARY CLINTON. >> I HAVE A FEELING BY THE END OF THIS EVENING I'M GOING TO BE BLAMED FOR EVERYTHING THAT'S EVER HAPPENED. >> WHY NOT. >> WHY NOT, YEAH. WHY NOT."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KMGH_20160927_113000_7_News_Now_at_530_AM,1916.3,846.6,5.4,https://archive.org/details/KMGH_20160927_113000_7_News_Now_at_530_AM#start/846.6/end/852,"AS SOON AS THE AUDIT IS FINISHED, IT WILL BE RELEASED. YOU WILL LEARN MORE ABOUT DONALD TRUMP BY GOING DOWN TO THE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KMGH_20160927_113000_7_News_Now_at_530_AM,4119.1,798.8,18.1,https://archive.org/details/KMGH_20160927_113000_7_News_Now_at_530_AM#start/798.8/end/816.9,"HOW MUCH WILL WE DO? THAT'S WHY I WAS SO SHOCKED WHEN DONALD PUBLICLY INVITED PUTIN TO HACK INTO AMERICANS. THAT IS JUST UNACCEPTABLE. IT'S ONE OF THE REASONS WHY 50 NATIONAL SECURITY OFFICIALS WHO SERVED IN REPUBLICAN INFORMATION -- IN ADMINISTRATION --"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KMGH_20160927_113000_7_News_Now_at_530_AM,4935.8,1392.6,4.6,https://archive.org/details/KMGH_20160927_113000_7_News_Now_at_530_AM#start/1392.6/end/1397.2,"AVENUE INTO A ROOM, THEY PUT NAMES -- OH, TEMPERAMENT, LET'S GO AFTER IT."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KMGH_20160927_113000_7_News_Now_at_530_AM,5642.2,470.2,18.4,https://archive.org/details/KMGH_20160927_113000_7_News_Now_at_530_AM#start/470.2/end/488.6,"RESPOND. >> WELL, AS SOON AS HE TRAVELS TO 112 COUNTRIES AND NEGOTIATES A PEACE DEAL, A CEASE-FIRE, A RELEASE OF DISSIDENTS, AN OPENING OF NEW OPPORTUNITIES IN NATIONS AROUND THE WORLD, OR EVEN SPENDS"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KMGH_20160927_113000_7_News_Now_at_530_AM,5675.5,490.9,2.2,https://archive.org/details/KMGH_20160927_113000_7_News_Now_at_530_AM#start/490.9/end/493.1,"EXPERIENCE. WE HAVE MADE SO MANY BAD DEALS DURING THE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KMGH_20160927_113000_7_News_Now_at_530_AM,5787.2,528.8,2.8,https://archive.org/details/KMGH_20160927_113000_7_News_Now_at_530_AM#start/528.8/end/531.6,"SOMETHING -- >> PLEASE, VERY QUICK. >> -- EXTREMELY ROUGH"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WHDH_20160927_083000_Early_Today,955.6,124.4,11.4,https://archive.org/details/WHDH_20160927_083000_Early_Today#start/124.4/end/135.8,"PERFECT STORM. IN FACT, DONALD WAS ONE OF THE PEOPLE WHO ROOTED FOR THE HOUSING CRISIS. HE SAID BACK IN 2006, GEE, I HOPE IT DOES COLLAPSE BECAUSE THEN I CAN GO IN AND BUY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WHDH_20160927_083000_Early_Today,1316.5,21.5,9.8,https://archive.org/details/WHDH_20160927_083000_Early_Today#start/21.5/end/31.3,"NEGOTIATED. THE TERMS WERE LAID OUT. I WROTE -- >> YOU CALLED IT THE GOLD STANDARD. YOU KACALLED IT THE GOLD STANDARD OF TRADE DEALS."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WHDH_20160927_083000_Early_Today,1317.2,110.8,10.1,https://archive.org/details/WHDH_20160927_083000_Early_Today#start/110.8/end/120.9,"THE TERMS WERE LAID OUT. I WROTE -- >> YOU CALLED IT THE GOLD STANDARD. YOU KACALLED IT THE GOLD STANDARD OF TRADE DEALS. SAID IT WAS THE FINEST"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WHDH_20160927_083000_Early_Today,1684.3,137.6,15.3,https://archive.org/details/WHDH_20160927_083000_Early_Today#start/137.6/end/152.9,"WOULD BE BEAUTIFUL BUT WE HAVE NO LEADERSHIP AND HONESTLY, THAT STARTS WITH SECRETARY CLINTON. >> ALL RIGHT. YOU HAVE IS TWO MINUTES OF THE SAME QUESTION TO DEFEND TAX INCREASES ON THE WEALTHIEST AMERICANS, SECRETARY CLINTON. >> I HAVE A FEELING BY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WHDH_20160927_083000_Early_Today,4789.7,181.8,7.8,https://archive.org/details/WHDH_20160927_083000_Early_Today#start/181.8/end/189.6,"I DON'T THINK SO. >> MR. TRUMP, WITH A LOT OF THESE ARE JUDGMENT QUESTIONS. YOU HAD SUPPORTED THE WAR IN IRAQ BEFORE THE INVASION. WHAT MAKES YOUR -- >> I DID NOT SUPPORT"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WHDH_20160927_083000_Early_Today,4810.1,194.3,2.4,https://archive.org/details/WHDH_20160927_083000_Early_Today#start/194.3/end/196.7,">> WOULD YOU LIKE TO HEAR? I WAS AGAINST -- WAIT"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WHDH_20160927_083000_Early_Today,5711.5,241.6,15.4,https://archive.org/details/WHDH_20160927_083000_Early_Today#start/241.6/end/257,"BUT THIS IS A MAN WHO HAS CALLED WOMEN PIGS, SLOBS, AND DOGS AND SOMEONE WHO HAS SAID PREGNANCY IS AN INCONVENIENCE TO EMPLOYERS."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCAU_20160927_080000_Early_Today,955.6,124.2,11.6,https://archive.org/details/WCAU_20160927_080000_Early_Today#start/124.2/end/135.8,"PERFECT STORM. IN FACT, DONALD WAS ONE OF THE PEOPLE WHO ROOTED FOR THE HOUSING CRISIS. HE SAID BACK IN 2006, GEE, I HOPE IT DOES COLLAPSE BECAUSE THEN I CAN GO IN AND BUY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCAU_20160927_080000_Early_Today,1316.7,110,9.5999999999999,https://archive.org/details/WCAU_20160927_080000_Early_Today#start/110/end/119.6,"NEGOTIATED. THE TERMS WERE LAID OUT. I WROTE -- >> YOU CALLED IT THE GOLD STANDARD. YOU KACALLED IT THE GOLD STANDARD OF TRADE DEALS."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCAU_20160927_080000_Early_Today,1684.5,137.5,15.2,https://archive.org/details/WCAU_20160927_080000_Early_Today#start/137.5/end/152.7,"WOULD BE BEAUTIFUL BUT WE HAVE NO LEADERSHIP AND HONESTLY, THAT STARTS WITH SECRETARY CLINTON. >> ALL RIGHT. YOU HAVE IS TWO MINUTES OF THE SAME QUESTION TO DEFEND TAX INCREASES ON THE WEALTHIEST AMERICANS, SECRETARY CLINTON. >> I HAVE A FEELING BY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCAU_20160927_080000_Early_Today,2928.3,166.4,11.2,https://archive.org/details/WCAU_20160927_080000_Early_Today#start/166.4/end/177.6,"FOLLOW-UP. STOP AND FRISK WAS RULED UNCONSTITUTIONAL IN NEW YORK BECAUSE IT LARGELY SINGLED OUT BLACK AND HISPANIC YOUNG MEN. >> NO, YOU'RE WRONG. IT WENT BEFORE A JUDGE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCAU_20160927_080000_Early_Today,4787.2,179,10.9,https://archive.org/details/WCAU_20160927_080000_Early_Today#start/179/end/189.9,"COUNTRIES AND YOU'RE GOING TO STOP THEM? I DON'T THINK SO. >> MR. TRUMP, WITH A LOT OF THESE ARE JUDGMENT QUESTIONS. YOU HAD SUPPORTED THE WAR IN IRAQ BEFORE THE INVASION. WHAT MAKES YOUR -- >> I DID NOT SUPPORT THE WAR IN IRAQ."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCAU_20160927_080000_Early_Today,4810.3,194.3,3.6,https://archive.org/details/WCAU_20160927_080000_Early_Today#start/194.3/end/197.9,">> WOULD YOU LIKE TO HEAR? I WAS AGAINST -- WAIT A MINUTE."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCAU_20160927_080000_Early_Today,4911.1,211.3,11.8,https://archive.org/details/WCAU_20160927_080000_Early_Today#start/211.3/end/223.1,"DONE. >> MY REFERENCE WAS WHAT YOU HAD SAID IN MY QUESTION WAS -- >> YOU DIDN'T HEAR WHAT I SAID. >> WHY IS YOUR JUDGMENT ANY DIFFERENT THAN MRS. CLINTON'S? >> I HAVE MUCH BETTER JUDGMENT THAN SHE DOES."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCAU_20160927_080000_Early_Today,5707.8,237.6,19.1,https://archive.org/details/WCAU_20160927_080000_Early_Today#start/237.6/end/256.7,">> VERY QUICKLY BECAUSE WE'RE AT THE FINAL QUESTION. >> HE TRIED TO SWITCH FROM LOOKS TO STAMINA, BUT THIS IS A MAN WHO HAS CALLED WOMEN PIGS, SLOBS, AND DOGS AND SOMEONE WHO HAS SAID PREGNANCY IS AN INCONVENIENCE TO EMPLOYERS."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WKYC_20160927_080000_Early_Today,955.7,123.4,11.5,https://archive.org/details/WKYC_20160927_080000_Early_Today#start/123.4/end/134.9,"PERFECT STORM. IN FACT, DONALD WAS ONE OF THE PEOPLE WHO ROOTED FOR THE HOUSING CRISIS. HE SAID BACK IN 2006, GEE, I HOPE IT DOES COLLAPSE BECAUSE THEN I CAN GO IN AND BUY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WKYC_20160927_080000_Early_Today,1315.5,19.5,8.5,https://archive.org/details/WKYC_20160927_080000_Early_Today#start/19.5/end/28,"IT WAS FINALLY NEGOTIATED. THE TERMS WERE LAID OUT. I WROTE -- >> YOU CALLED IT THE GOLD STANDARD. YOU KACALLED IT THE GOLD"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WKYC_20160927_080000_Early_Today,1315.8,108.2,10.7,https://archive.org/details/WKYC_20160927_080000_Early_Today#start/108.2/end/118.9,"IT WAS FINALLY NEGOTIATED. THE TERMS WERE LAID OUT. I WROTE -- >> YOU CALLED IT THE GOLD STANDARD. YOU KACALLED IT THE GOLD STANDARD OF TRADE DEALS."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WKYC_20160927_080000_Early_Today,1684,136.2,12.6,https://archive.org/details/WKYC_20160927_080000_Early_Today#start/136.2/end/148.8,"INNER CITIES AND LOTS OF OTHER THINGS AND IT WOULD BE BEAUTIFUL BUT WE HAVE NO LEADERSHIP AND HONESTLY, THAT STARTS WITH SECRETARY CLINTON. >> ALL RIGHT. YOU HAVE IS TWO MINUTES OF THE SAME QUESTION TO DEFEND TAX INCREASES ON THE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WKYC_20160927_080000_Early_Today,2930.6,167.9,8.7,https://archive.org/details/WKYC_20160927_080000_Early_Today#start/167.9/end/176.6,"RULED UNCONSTITUTIONAL IN NEW YORK BECAUSE IT LARGELY SINGLED OUT BLACK AND HISPANIC YOUNG MEN. >> NO, YOU'RE WRONG. IT WENT BEFORE A JUDGE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WKYC_20160927_080000_Early_Today,4789.4,180.3,7.6,https://archive.org/details/WKYC_20160927_080000_Early_Today#start/180.3/end/187.9,"I DON'T THINK SO. >> MR. TRUMP, WITH A LOT OF THESE ARE JUDGMENT QUESTIONS. YOU HAD SUPPORTED THE WAR IN IRAQ BEFORE THE INVASION. WHAT MAKES YOUR -- >> I DID NOT SUPPORT"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WKYC_20160927_080000_Early_Today,4811.5,194.5,3.8,https://archive.org/details/WKYC_20160927_080000_Early_Today#start/194.5/end/198.3,"HEAR? I WAS AGAINST -- WAIT A MINUTE. I WAS AGAINST THE WAR IN IRAQ."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WKYC_20160927_080000_Early_Today,4916,215.1,6.4,https://archive.org/details/WKYC_20160927_080000_Early_Today#start/215.1/end/221.5,"MY QUESTION WAS -- >> YOU DIDN'T HEAR WHAT I SAID. >> WHY IS YOUR JUDGMENT ANY DIFFERENT THAN MRS. CLINTON'S? >> I HAVE MUCH BETTER JUDGMENT THAN SHE DOES."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WKYC_20160927_080000_Early_Today,5708.3,237,18.1,https://archive.org/details/WKYC_20160927_080000_Early_Today#start/237/end/255.1,">> VERY QUICKLY BECAUSE WE'RE AT THE FINAL QUESTION. >> HE TRIED TO SWITCH FROM LOOKS TO STAMINA, BUT THIS IS A MAN WHO HAS CALLED WOMEN PIGS, SLOBS, AND DOGS AND SOMEONE WHO HAS SAID PREGNANCY IS AN INCONVENIENCE TO EMPLOYERS."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTVT_20160927_080000_Good_Day_Tampa_Bay__4AM,957.6,123.9,10.5,https://archive.org/details/WTVT_20160927_080000_Good_Day_Tampa_Bay__4AM#start/123.9/end/134.4,"IN FACT, DONALD WAS ONE OF THE PEOPLE WHO ROOTED FOR THE HOUSING CRISIS. HE SAID BACK IN 2006, GEE, I HOPE IT DOES COLLAPSE BECAUSE THEN I CAN GO IN AND BUY SOME AND MAKE SOME MONEY."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTVT_20160927_080000_Good_Day_Tampa_Bay__4AM,1266.8,143.8,15.5,https://archive.org/details/WTVT_20160927_080000_Good_Day_Tampa_Bay__4AM#start/143.8/end/159.3,">> YOU HAVEN'T DONE IT. YOU HAVEN'T DONE IT. >> I'VE BEEN SECRETARY OF STATE. >> EXCUSE ME, YOUR HUSBAND SIGNED NAFTA, ONE OF THE WORST THINGS THAT EVER HAPPENED TO THE MANUFACTURING INDUSTRY. >> THAT IS YOUR OPINION. >> YOU GO TO NEW ENGLAND, GO TO OHIO, PENNSYLVANIA, YOU GO TO ANYWHERE YOU WANT, SECRETARY CLINTON, AND"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WTVT_20160927_080000_Good_Day_Tampa_Bay__4AM,1695.8,10.9,3.9,https://archive.org/details/WTVT_20160927_080000_Good_Day_Tampa_Bay__4AM#start/10.9/end/14.8,"WEALTHIEST AMERICANS, SECRETARY CLINTON. >> I HAVE A FEELING BY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_090000_Good_Morning_Cleveland_at_5am,958.6,2999.5,8.3,https://archive.org/details/WEWS_20160927_090000_Good_Morning_Cleveland_at_5am#start/2999.5/end/3007.8,"ROOTED FOR THE HOUSING CRISIS. HE SAID BACK IN 2006, GEE, I HOPE IT DOES COLLAPSE BECAUSE THEN I CAN GO IN AND BUY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_090000_Good_Morning_Cleveland_at_5am,2011.5,2069,5.8,https://archive.org/details/WEWS_20160927_090000_Good_Morning_Cleveland_at_5am#start/2069/end/2074.8,"THIS COUNTRY THAT HAS TO BE TAKEN CARE OF. I WILL RELEASE MY TAX RETURNS AGAINST MY LAWYER'S WISHES."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_090000_Good_Morning_Cleveland_at_5am,2080.5,2044,3.4,https://archive.org/details/WEWS_20160927_090000_Good_Morning_Cleveland_at_5am#start/2044/end/2047.4,"YOU'RE UNDER AUDIT. SO YOU'VE GOT TO ASK"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_090000_Good_Morning_Cleveland_at_5am,3544.3,257,7.9,https://archive.org/details/WEWS_20160927_090000_Good_Morning_Cleveland_at_5am#start/257/end/264.9,"CRITICIZED ME FOR PREPARING FOR THIS DEBATE. AND YES, I DID. AND YOU KNOW WHAT ELSE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_090000_Good_Morning_Cleveland_at_5am,5780.9,3035.6,12.2,https://archive.org/details/WEWS_20160927_090000_Good_Morning_Cleveland_at_5am#start/3035.6/end/3047.8,"DESERVES IT AND NOBODY FEELS SORRY FOR HER. BUT YOU WANT TO KNOW THE TRUTH? I WAS GOING TO SAY SOMETHING -- >> PLEASE, VERY QUICK. >> -- EXTREMELY ROUGH TO HILLARY, TO HER FAMILY AND I SAID TO MYSELF, I CAN'T DO IT."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KNTV_20160927_110000_Early_Today,959,128.7,8,https://archive.org/details/KNTV_20160927_110000_Early_Today#start/128.7/end/136.7,"ROOTED FOR THE HOUSING CRISIS. HE SAID BACK IN 2006, GEE, I HOPE IT DOES COLLAPSE BECAUSE THEN I CAN GO IN AND BUY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KNTV_20160927_110000_Early_Today,1315.1,20.8,10.8,https://archive.org/details/KNTV_20160927_110000_Early_Today#start/20.8/end/31.6,"IT WAS FINALLY NEGOTIATED. THE TERMS WERE LAID OUT. I WROTE -- >> YOU CALLED IT THE GOLD STANDARD. YOU KACALLED IT THE GOLD"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KNTV_20160927_110000_Early_Today,1317.5,112.1,9.3,https://archive.org/details/KNTV_20160927_110000_Early_Today#start/112.1/end/121.4,"THE TERMS WERE LAID OUT. I WROTE -- >> YOU CALLED IT THE GOLD STANDARD. YOU KACALLED IT THE GOLD STANDARD OF TRADE DEALS."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KNTV_20160927_110000_Early_Today,1684.4,138.6,15.3,https://archive.org/details/KNTV_20160927_110000_Early_Today#start/138.6/end/153.9,"WOULD BE BEAUTIFUL BUT WE HAVE NO LEADERSHIP AND HONESTLY, THAT STARTS WITH SECRETARY CLINTON. >> ALL RIGHT. YOU HAVE IS TWO MINUTES OF THE SAME QUESTION TO DEFEND TAX INCREASES ON THE WEALTHIEST AMERICANS, SECRETARY CLINTON. >> I HAVE A FEELING BY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KNTV_20160927_110000_Early_Today,1694.7,1824.3,2.6,https://archive.org/details/KNTV_20160927_110000_Early_Today#start/1824.3/end/1826.9,"INCREASES ON THE WEALTHIEST AMERICANS,"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KNTV_20160927_110000_Early_Today,2929.7,169.2,8.8,https://archive.org/details/KNTV_20160927_110000_Early_Today#start/169.2/end/178,"FOLLOW-UP. STOP AND FRISK WAS RULED UNCONSTITUTIONAL IN NEW YORK BECAUSE IT LARGELY SINGLED OUT BLACK AND HISPANIC YOUNG MEN. >> NO, YOU'RE WRONG."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KNTV_20160927_110000_Early_Today,4787.2,180.4,11.4,https://archive.org/details/KNTV_20160927_110000_Early_Today#start/180.4/end/191.8,"COUNTRIES AND YOU'RE GOING TO STOP THEM? I DON'T THINK SO. >> MR. TRUMP, WITH A LOT OF THESE ARE JUDGMENT QUESTIONS. YOU HAD SUPPORTED THE WAR IN IRAQ BEFORE THE INVASION. WHAT MAKES YOUR -- >> I DID NOT SUPPORT THE WAR IN IRAQ."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KNTV_20160927_110000_Early_Today,4916.3,217.4,8.4,https://archive.org/details/KNTV_20160927_110000_Early_Today#start/217.4/end/225.8,"WHAT I SAID. >> WHY IS YOUR JUDGMENT ANY DIFFERENT THAN MRS. CLINTON'S? >> I HAVE MUCH BETTER JUDGMENT THAN SHE DOES. THERE'S NO QUESTION ABOUT THAT."
